"CarID","timestamp","lat","long","location","FirstName"
7,2014-01-15 19:00:00,36.06358087,24.88726846,"Hallowed Grounds","Elsa"
7,2014-01-14 19:00:00,36.0766223,24.85879252,"Albert's Fine Clothing","Elsa"
7,2014-01-16 13:00:00,36.07007816,24.86859008,"U-Pump","Elsa"
7,2014-01-11 13:00:00,36.06576545,24.8497613,"Kronos Mart","Elsa"
7,2014-01-11 12:00:00,36.06563819,24.84978746,"Roberts and Sons","Elsa"
7,2014-01-18 12:00:00,36.06561248,24.84982655,"Roberts and Sons","Elsa"
7,2014-01-17 07:00:00,36.06964458,24.87143279,"Jack's Magical Beans","Elsa"
7,2014-01-09 08:00:00,36.06961807,24.87142212,"Jack's Magical Beans","Elsa"
7,2014-01-11 18:00:00,36.0575321,24.89220666,"Coffee Cameleon","Elsa"
7,2014-01-11 19:00:00,36.06964844,24.87133624,"U-Pump","Elsa"
7,2014-01-15 13:00:00,36.06962172,24.87143144,"Jack's Magical Beans","Elsa"
7,2014-01-07 13:00:00,36.05574295,24.90247681,"Brew've Been Served","Elsa"
7,2014-01-11 18:00:00,36.06962632,24.87150377,"Jack's Magical Beans","Elsa"
7,2014-01-13 07:00:00,36.06962815,24.8714401,"Jack's Magical Beans","Elsa"
7,2014-01-10 13:00:00,36.06077169,24.88507025,"Carlyle Chemical Inc.","Elsa"
7,2014-01-18 12:00:00,36.07900249,24.85736822,"Albert's Fine Clothing","Elsa"
7,2014-01-07 12:00:00,36.05540869,24.90218144,"Brew've Been Served","Elsa"
7,2014-01-16 13:00:00,36.06961593,24.87163204,"Jack's Magical Beans","Elsa"
7,2014-01-08 18:00:00,36.07668482,24.85882942,"Albert's Fine Clothing","Elsa"
7,2014-01-15 19:00:00,36.05684639,24.89622194,"Katerina's Cafe","Elsa"
7,2014-01-11 13:00:00,36.07665395,24.85544132,"Albert's Fine Clothing","Elsa"
7,2014-01-08 11:00:00,36.0683265,24.89360567,"Chostus Hotel","Elsa"
7,2014-01-11 18:00:00,36.05558382,24.89646205,"Katerina's Cafe","Elsa"
7,2014-01-17 20:00:00,36.07663347,24.85757234,"Albert's Fine Clothing","Elsa"
7,2014-01-17 11:00:00,36.06831306,24.89366214,"Chostus Hotel","Elsa"
7,2014-01-12 14:00:00,36.07810808,24.85633448,"Albert's Fine Clothing","Elsa"
7,2014-01-11 13:00:00,36.06346251,24.8510002,"Roberts and Sons","Elsa"
7,2014-01-07 21:00:00,36.07663871,24.85762454,"Albert's Fine Clothing","Elsa"
7,2014-01-09 13:00:00,36.05977577,24.85797703,"General Grocer","Elsa"
7,2014-01-17 14:00:00,36.06072457,24.88497994,"Carlyle Chemical Inc.","Elsa"
7,2014-01-16 07:00:00,36.06961839,24.87138437,"Jack's Magical Beans","Elsa"
7,2014-01-17 19:00:00,36.07663964,24.85886971,"Albert's Fine Clothing","Elsa"
7,2014-01-09 13:00:00,36.05666387,24.87122253,"Ouzeri Elian","Elsa"
7,2014-01-11 12:00:00,36.06888724,24.85086998,"Kronos Mart","Elsa"
7,2014-01-09 11:00:00,36.05573057,24.87395076,"Ouzeri Elian","Elsa"
7,2014-01-18 12:00:00,36.06884581,24.85089182,"Kronos Mart","Elsa"
7,2014-01-15 18:00:00,36.06963967,24.87147931,"Jack's Magical Beans","Elsa"
7,2014-01-13 12:00:00,36.05540694,24.90221449,"Brew've Been Served","Elsa"
7,2014-01-08 07:00:00,36.06962624,24.87143146,"Jack's Magical Beans","Elsa"
7,2014-01-06 17:00:00,36.0669779,24.8764016,"Jack's Magical Beans","Elsa"
7,2014-01-17 11:00:00,36.05863897,24.88252207,"Carlyle Chemical Inc.","Elsa"
7,2014-01-15 07:00:00,36.07017569,24.86859602,"U-Pump","Elsa"
7,2014-01-14 07:00:00,36.07014249,24.86858887,"U-Pump","Elsa"
7,2014-01-07 17:00:00,36.06964309,24.87119648,"U-Pump","Elsa"
7,2014-01-09 08:00:00,36.07017963,24.86858002,"U-Pump","Elsa"
7,2014-01-10 07:00:00,36.06962408,24.87142657,"Jack's Magical Beans","Elsa"
7,2014-01-08 11:00:00,36.05866549,24.88249122,"Carlyle Chemical Inc.","Elsa"
7,2014-01-15 12:00:00,36.06705295,24.87634157,"Jack's Magical Beans","Elsa"
7,2014-01-09 17:00:00,36.06695894,24.87636539,"Jack's Magical Beans","Elsa"
7,2014-01-16 17:00:00,36.0696352,24.87128771,"U-Pump","Elsa"
7,2014-01-06 11:00:00,36.05105747,24.87395251,"Ouzeri Elian","Elsa"
7,2014-01-08 07:00:00,36.07017856,24.86858754,"U-Pump","Elsa"
7,2014-01-15 07:00:00,36.06963296,24.87138436,"Jack's Magical Beans","Elsa"
7,2014-01-11 18:00:00,36.07005256,24.86857864,"U-Pump","Elsa"
7,2014-01-16 07:00:00,36.07017045,24.86858079,"U-Pump","Elsa"
7,2014-01-17 17:00:00,36.06697708,24.87635846,"Jack's Magical Beans","Elsa"
7,2014-01-08 17:00:00,36.06963151,24.87136507,"U-Pump","Elsa"
7,2014-01-07 17:00:00,36.06701472,24.87638945,"Jack's Magical Beans","Elsa"
7,2014-01-12 12:00:00,36.07893671,24.85729894,"Albert's Fine Clothing","Elsa"
7,2014-01-17 14:00:00,36.07067748,24.89517609,"Chostus Hotel","Elsa"
7,2014-01-14 11:00:00,36.05886676,24.88247799,"Carlyle Chemical Inc.","Elsa"
7,2014-01-11 18:00:00,36.0645804,24.88234059,"Hallowed Grounds","Elsa"
7,2014-01-14 11:00:00,36.06847429,24.89363925,"Chostus Hotel","Elsa"
7,2014-01-15 19:00:00,36.05521896,24.90106464,"Brew've Been Served","Elsa"
7,2014-01-16 17:00:00,36.06697488,24.87636937,"Jack's Magical Beans","Elsa"
7,2014-01-14 21:00:00,36.07668847,24.85763022,"Albert's Fine Clothing","Elsa"
7,2014-01-10 17:00:00,36.06963671,24.87135823,"U-Pump","Elsa"
7,2014-01-14 13:00:00,36.06073209,24.88513035,"Carlyle Chemical Inc.","Elsa"
7,2014-01-08 17:00:00,36.06694835,24.87639675,"Jack's Magical Beans","Elsa"
7,2014-01-17 17:00:00,36.06962972,24.8713672,"U-Pump","Elsa"
7,2014-01-15 17:00:00,36.06962322,24.87136505,"U-Pump","Elsa"
7,2014-01-08 13:00:00,36.07064168,24.89521669,"Chostus Hotel","Elsa"
7,2014-01-15 20:00:00,36.06962926,24.87131203,"U-Pump","Elsa"
7,2014-01-13 13:00:00,36.0557602,24.90248873,"Brew've Been Served","Elsa"
7,2014-01-10 13:00:00,36.0706898,24.89520168,"Chostus Hotel","Elsa"
7,2014-01-14 07:00:00,36.06961685,24.87143651,"Jack's Magical Beans","Elsa"
7,2014-01-19 20:00:00,36.07643772,24.85631614,"Albert's Fine Clothing","Elsa"
7,2014-01-16 12:00:00,36.07665582,24.85885408,"Albert's Fine Clothing","Elsa"
7,2014-01-13 17:00:00,36.06696697,24.87635093,"Jack's Magical Beans","Elsa"
7,2014-01-13 07:00:00,36.07014051,24.86857596,"U-Pump","Elsa"
7,2014-01-18 13:00:00,36.06345963,24.85098086,"Roberts and Sons","Elsa"
7,2014-01-15 12:00:00,36.07668759,24.85880633,"Albert's Fine Clothing","Elsa"
7,2014-01-12 17:00:00,36.07663035,24.85879259,"Albert's Fine Clothing","Elsa"
7,2014-01-06 07:00:00,36.06962941,24.87148046,"Jack's Magical Beans","Elsa"
7,2014-01-19 18:00:00,36.07878316,24.85728122,"Albert's Fine Clothing","Elsa"
7,2014-01-07 19:00:00,36.0766289,24.85886825,"Albert's Fine Clothing","Elsa"
8,2014-01-18 19:00:00,36.05452621,24.89993611,"Katerina's Cafe","Lucas"
8,2014-01-10 17:00:00,36.05859695,24.88250872,"Carlyle Chemical Inc.","Lucas"
8,2014-01-13 07:00:00,36.06085899,24.88397408,"Carlyle Chemical Inc.","Lucas"
8,2014-01-15 12:00:00,36.05576196,24.87394087,"Ouzeri Elian","Lucas"
8,2014-01-07 17:00:00,36.06282962,24.88424382,"Hallowed Grounds","Lucas"
8,2014-01-10 19:00:00,36.06835271,24.87634648,"Jack's Magical Beans","Lucas"
8,2014-01-10 19:00:00,36.06356044,24.88736804,"Hallowed Grounds","Lucas"
8,2014-01-13 17:00:00,36.06266992,24.88420268,"Hallowed Grounds","Lucas"
8,2014-01-08 20:00:00,36.06358306,24.88736835,"Hallowed Grounds","Lucas"
8,2014-01-07 20:00:00,36.06365501,24.88723794,"Hallowed Grounds","Lucas"
8,2014-01-10 17:00:00,36.06265152,24.88420146,"Hallowed Grounds","Lucas"
8,2014-01-19 18:00:00,36.05558454,24.89625216,"Katerina's Cafe","Lucas"
8,2014-01-13 19:00:00,36.05556076,24.89634278,"Katerina's Cafe","Lucas"
8,2014-01-13 19:00:00,36.05759011,24.89224359,"Coffee Cameleon","Lucas"
8,2014-01-16 07:00:00,36.06574549,24.88588078,"Hallowed Grounds","Lucas"
8,2014-01-11 19:00:00,36.0570552,24.89233867,"Coffee Cameleon","Lucas"
8,2014-01-09 18:00:00,36.0562087,24.90122837,"Brew've Been Served","Lucas"
8,2014-01-08 13:00:00,36.05662407,24.87127508,"Ouzeri Elian","Lucas"
8,2014-01-19 18:00:00,36.05735046,24.89223979,"Coffee Cameleon","Lucas"
8,2014-01-17 19:00:00,36.05566072,24.89627706,"Katerina's Cafe","Lucas"
8,2014-01-12 13:00:00,36.06833483,24.87643539,"Jack's Magical Beans","Lucas"
8,2014-01-14 18:00:00,36.05561971,24.89626401,"Katerina's Cafe","Lucas"
8,2014-01-17 13:00:00,36.06296206,24.85626839,"General Grocer","Lucas"
8,2014-01-16 13:00:00,36.05580399,24.90250688,"Brew've Been Served","Lucas"
8,2014-01-14 12:00:00,36.06710019,24.87637962,"Jack's Magical Beans","Lucas"
8,2014-01-10 18:00:00,36.05680283,24.89631748,"Katerina's Cafe","Lucas"
8,2014-01-16 19:00:00,36.05449355,24.89987282,"Katerina's Cafe","Lucas"
8,2014-01-09 19:00:00,36.05579887,24.90258146,"Brew've Been Served","Lucas"
8,2014-01-19 19:00:00,36.05450902,24.89988794,"Katerina's Cafe","Lucas"
8,2014-01-19 18:00:00,36.06554653,24.8859445,"Hallowed Grounds","Lucas"
8,2014-01-07 19:00:00,36.05568832,24.8962517,"Katerina's Cafe","Lucas"
8,2014-01-08 17:00:00,36.0586552,24.8824688,"Carlyle Chemical Inc.","Lucas"
8,2014-01-17 13:00:00,36.06566763,24.85447886,"Roberts and Sons","Lucas"
8,2014-01-06 17:00:00,36.05867337,24.88248832,"Carlyle Chemical Inc.","Lucas"
8,2014-01-08 19:00:00,36.0657391,24.88590342,"Hallowed Grounds","Lucas"
8,2014-01-07 20:00:00,36.05708817,24.89223925,"Coffee Cameleon","Lucas"
8,2014-01-07 20:00:00,36.05444804,24.89989453,"Katerina's Cafe","Lucas"
8,2014-01-08 13:00:00,36.05979733,24.85804891,"General Grocer","Lucas"
8,2014-01-07 07:00:00,36.06568693,24.88588913,"Hallowed Grounds","Lucas"
8,2014-01-10 18:00:00,36.06557434,24.88589217,"Hallowed Grounds","Lucas"
8,2014-01-08 07:00:00,36.06573043,24.8859484,"Hallowed Grounds","Lucas"
8,2014-01-14 17:00:00,36.06268501,24.88421253,"Hallowed Grounds","Lucas"
8,2014-01-19 20:00:00,36.06357125,24.88734149,"Hallowed Grounds","Lucas"
8,2014-01-14 18:00:00,36.06557251,24.8859482,"Hallowed Grounds","Lucas"
8,2014-01-15 17:00:00,36.05867732,24.88251753,"Carlyle Chemical Inc.","Lucas"
8,2014-01-09 07:00:00,36.06568668,24.88592776,"Hallowed Grounds","Lucas"
8,2014-01-14 18:00:00,36.05764984,24.89219635,"Coffee Cameleon","Lucas"
8,2014-01-16 19:00:00,36.06359142,24.88735087,"Hallowed Grounds","Lucas"
8,2014-01-07 13:00:00,36.05442988,24.89989316,"Katerina's Cafe","Lucas"
8,2014-01-16 19:00:00,36.05717225,24.89226063,"Coffee Cameleon","Lucas"
8,2014-01-07 17:00:00,36.05870229,24.88247026,"Carlyle Chemical Inc.","Lucas"
8,2014-01-14 12:00:00,36.07662271,24.8587141,"Albert's Fine Clothing","Lucas"
8,2014-01-07 19:00:00,36.06574701,24.88589645,"Hallowed Grounds","Lucas"
8,2014-01-16 18:00:00,36.05550462,24.89661553,"Katerina's Cafe","Lucas"
8,2014-01-09 18:00:00,36.05730532,24.89781493,"Katerina's Cafe","Lucas"
8,2014-01-06 13:00:00,36.05971316,24.85806416,"General Grocer","Lucas"
8,2014-01-14 17:00:00,36.05869934,24.88250968,"Carlyle Chemical Inc.","Lucas"
8,2014-01-07 19:00:00,36.05764563,24.89219375,"Coffee Cameleon","Lucas"
8,2014-01-08 12:00:00,36.05573073,24.87390107,"Ouzeri Elian","Lucas"
8,2014-01-16 17:00:00,36.05867582,24.88247435,"Carlyle Chemical Inc.","Lucas"
8,2014-01-17 13:00:00,36.05665738,24.87125448,"Ouzeri Elian","Lucas"
8,2014-01-13 17:00:00,36.05867098,24.88247766,"Carlyle Chemical Inc.","Lucas"
8,2014-01-16 17:00:00,36.06278857,24.88416694,"Hallowed Grounds","Lucas"
8,2014-01-08 17:00:00,36.06271215,24.88422229,"Hallowed Grounds","Lucas"
8,2014-01-13 12:00:00,36.05443543,24.89991383,"Katerina's Cafe","Lucas"
8,2014-01-15 13:00:00,36.06344001,24.85099594,"Roberts and Sons","Lucas"
8,2014-01-13 19:00:00,36.06551048,24.88586607,"Hallowed Grounds","Lucas"
8,2014-01-12 13:00:00,36.06961672,24.87131754,"U-Pump","Lucas"
8,2014-01-14 13:00:00,36.07663642,24.8576348,"Albert's Fine Clothing","Lucas"
8,2014-01-13 21:00:00,36.05444962,24.89995609,"Katerina's Cafe","Lucas"
8,2014-01-12 18:00:00,36.06567445,24.88594136,"Hallowed Grounds","Lucas"
8,2014-01-13 07:00:00,36.06564608,24.88589033,"Hallowed Grounds","Lucas"
8,2014-01-15 17:00:00,36.06282318,24.88423989,"Hallowed Grounds","Lucas"
8,2014-01-10 23:00:00,36.07015743,24.86859736,"U-Pump","Lucas"
8,2014-01-14 12:00:00,36.06962879,24.87128507,"U-Pump","Lucas"
8,2014-01-08 12:00:00,36.05951357,24.85804322,"General Grocer","Lucas"
8,2014-01-06 12:00:00,36.05964073,24.8580269,"General Grocer","Lucas"
8,2014-01-10 23:00:00,36.0696398,24.87138316,"Jack's Magical Beans","Lucas"
8,2014-01-16 18:00:00,36.05762242,24.89224251,"Coffee Cameleon","Lucas"
8,2014-01-06 17:00:00,36.06274861,24.88421581,"Hallowed Grounds","Lucas"
8,2014-01-06 12:00:00,36.05573987,24.87395393,"Ouzeri Elian","Lucas"
8,2014-01-15 12:00:00,36.06207847,24.85519534,"Roberts and Sons","Lucas"
8,2014-01-06 13:00:00,36.05668026,24.87131752,"Ouzeri Elian","Lucas"
8,2014-01-09 20:00:00,36.06362321,24.88743993,"Hallowed Grounds","Lucas"
8,2014-01-10 08:00:00,36.06362659,24.88587076,"Hallowed Grounds","Lucas"
8,2014-01-09 20:00:00,36.05575271,24.90255574,"Brew've Been Served","Lucas"
8,2014-01-17 20:00:00,36.05445151,24.89989172,"Katerina's Cafe","Lucas"
8,2014-01-06 08:00:00,36.0608014,24.88396705,"Carlyle Chemical Inc.","Lucas"
8,2014-01-19 20:00:00,36.05742751,24.89222046,"Coffee Cameleon","Lucas"
8,2014-01-14 07:00:00,36.06087984,24.88398759,"Carlyle Chemical Inc.","Lucas"
8,2014-01-17 17:00:00,36.0629307,24.88416783,"Hallowed Grounds","Lucas"
8,2014-01-10 19:00:00,36.05529431,24.90077419,"Katerina's Cafe","Lucas"
8,2014-01-10 19:00:00,36.05521219,24.90119705,"Brew've Been Served","Lucas"
8,2014-01-10 12:00:00,36.05103673,24.87385741,"Ouzeri Elian","Lucas"
8,2014-01-15 12:00:00,36.05952427,24.85651936,"General Grocer","Lucas"
8,2014-01-18 19:00:00,36.05712935,24.89233336,"Coffee Cameleon","Lucas"
8,2014-01-10 07:00:00,36.06563389,24.88588455,"Hallowed Grounds","Lucas"
8,2014-01-08 19:00:00,36.05566668,24.89625065,"Katerina's Cafe","Lucas"
8,2014-01-11 19:00:00,36.05442247,24.89989271,"Katerina's Cafe","Lucas"
8,2014-01-15 13:00:00,36.062081,24.85624602,"General Grocer","Lucas"
8,2014-01-16 18:00:00,36.06572548,24.88587957,"Hallowed Grounds","Lucas"
8,2014-01-08 08:00:00,36.06080807,24.88399382,"Carlyle Chemical Inc.","Lucas"
8,2014-01-10 19:00:00,36.06963943,24.87128208,"U-Pump","Lucas"
8,2014-01-17 19:00:00,36.05731403,24.89224352,"Coffee Cameleon","Lucas"
8,2014-01-17 17:00:00,36.05860262,24.88249255,"Carlyle Chemical Inc.","Lucas"
8,2014-01-17 20:00:00,36.05712914,24.89222301,"Coffee Cameleon","Lucas"
8,2014-01-16 07:00:00,36.06085667,24.88400977,"Carlyle Chemical Inc.","Lucas"
8,2014-01-12 19:00:00,36.05706306,24.89233745,"Coffee Cameleon","Lucas"
8,2014-01-11 19:00:00,36.06357481,24.88734345,"Hallowed Grounds","Lucas"
8,2014-01-09 17:00:00,36.06268621,24.88416072,"Hallowed Grounds","Lucas"
8,2014-01-11 18:00:00,36.05757496,24.89222007,"Coffee Cameleon","Lucas"
8,2014-01-15 07:00:00,36.06559254,24.88593649,"Hallowed Grounds","Lucas"
8,2014-01-18 18:00:00,36.05564148,24.89625119,"Katerina's Cafe","Lucas"
8,2014-01-17 19:00:00,36.06558053,24.88589938,"Hallowed Grounds","Lucas"
8,2014-01-17 20:00:00,36.06354487,24.88739508,"Hallowed Grounds","Lucas"
8,2014-01-09 07:00:00,36.06087957,24.88401088,"Carlyle Chemical Inc.","Lucas"
8,2014-01-13 21:00:00,36.06357546,24.88745768,"Hallowed Grounds","Lucas"
8,2014-01-07 07:00:00,36.06077729,24.88401584,"Carlyle Chemical Inc.","Lucas"
8,2014-01-16 12:00:00,36.05527548,24.90210255,"Brew've Been Served","Lucas"
8,2014-01-14 13:00:00,36.06962618,24.87143592,"Jack's Magical Beans","Lucas"
8,2014-01-08 08:00:00,36.06369745,24.88594423,"Hallowed Grounds","Lucas"
8,2014-01-14 07:00:00,36.06574548,24.88588411,"Hallowed Grounds","Lucas"
8,2014-01-09 20:00:00,36.05636919,24.90097617,"Katerina's Cafe","Lucas"
8,2014-01-15 07:00:00,36.06084503,24.88400867,"Carlyle Chemical Inc.","Lucas"
8,2014-01-17 12:00:00,36.0557285,24.87390826,"Ouzeri Elian","Lucas"
8,2014-01-09 13:00:00,36.05576914,24.9025093,"Brew've Been Served","Lucas"
8,2014-01-14 20:00:00,36.05709386,24.89222815,"Coffee Cameleon","Lucas"
8,2014-01-08 20:00:00,36.0544659,24.89994224,"Katerina's Cafe","Lucas"
8,2014-01-18 18:00:00,36.05723205,24.89221029,"Coffee Cameleon","Lucas"
8,2014-01-17 07:00:00,36.06570075,24.88593721,"Hallowed Grounds","Lucas"
8,2014-01-10 08:00:00,36.06087379,24.8840129,"Carlyle Chemical Inc.","Lucas"
8,2014-01-15 13:00:00,36.05662067,24.87128183,"Ouzeri Elian","Lucas"
8,2014-01-11 18:00:00,36.06570092,24.88596142,"Hallowed Grounds","Lucas"
8,2014-01-14 20:00:00,36.06356607,24.88740163,"Hallowed Grounds","Lucas"
8,2014-01-09 17:00:00,36.0586676,24.8825084,"Carlyle Chemical Inc.","Lucas"
8,2014-01-13 13:00:00,36.05451896,24.89994737,"Katerina's Cafe","Lucas"
8,2014-01-10 13:00:00,36.05191765,24.87121755,"Ouzeri Elian","Lucas"
8,2014-01-08 20:00:00,36.05715937,24.89221286,"Coffee Cameleon","Lucas"
8,2014-01-12 18:00:00,36.05762546,24.89220074,"Coffee Cameleon","Lucas"
8,2014-01-09 18:00:00,36.05793025,24.89593917,"Guy's Gyros","Lucas"
8,2014-01-18 19:00:00,36.0635557,24.88745666,"Hallowed Grounds","Lucas"
8,2014-01-09 18:00:00,36.06520296,24.88591095,"Hallowed Grounds","Lucas"
8,2014-01-11 18:00:00,36.05561548,24.89626774,"Katerina's Cafe","Lucas"
8,2014-01-14 20:00:00,36.05447605,24.89993121,"Katerina's Cafe","Lucas"
8,2014-01-12 18:00:00,36.05566318,24.89634739,"Katerina's Cafe","Lucas"
8,2014-01-18 18:00:00,36.06544608,24.8858865,"Hallowed Grounds","Lucas"
8,2014-01-12 13:00:00,36.07664803,24.85883767,"Albert's Fine Clothing","Lucas"
8,2014-01-09 20:00:00,36.05743782,24.89759118,"Guy's Gyros","Lucas"
8,2014-01-17 12:00:00,36.05951822,24.85657332,"General Grocer","Lucas"
8,2014-01-08 19:00:00,36.05759155,24.89225256,"Coffee Cameleon","Lucas"
8,2014-01-17 07:00:00,36.06089774,24.88397263,"Carlyle Chemical Inc.","Lucas"
8,2014-01-12 14:00:00,36.06954148,24.87214775,"Jack's Magical Beans","Lucas"
8,2014-01-07 12:00:00,36.054251,24.89969635,"Katerina's Cafe","Lucas"
8,2014-01-12 19:00:00,36.06362035,24.88723865,"Hallowed Grounds","Lucas"
8,2014-01-13 21:00:00,36.05705062,24.89229847,"Coffee Cameleon","Lucas"
8,2014-01-17 12:00:00,36.06203676,24.85522448,"Roberts and Sons","Lucas"
8,2014-01-14 13:00:00,36.07016505,24.86857773,"U-Pump","Lucas"
8,2014-01-09 12:00:00,36.05518909,24.90194717,"Brew've Been Served","Lucas"
8,2014-01-06 07:00:00,36.06574903,24.88588862,"Hallowed Grounds","Lucas"
8,2014-01-10 18:00:00,36.05523771,24.90108094,"Brew've Been Served","Lucas"
8,2014-01-12 19:00:00,36.05452939,24.89992537,"Katerina's Cafe","Lucas"
9,2014-01-19 18:00:00,36.07808756,24.85559171,"Albert's Fine Clothing","Gustav"
9,2014-01-07 08:00:00,36.07018099,24.86859729,"U-Pump","Gustav"
9,2014-01-17 12:00:00,36.07664977,24.85880863,"Albert's Fine Clothing","Gustav"
9,2014-01-17 08:00:00,36.08175877,24.85092087,"Bean There Done That","Gustav"
9,2014-01-13 12:00:00,36.05104049,24.87397573,"Ouzeri Elian","Gustav"
9,2014-01-15 13:00:00,36.06963751,24.87144646,"Jack's Magical Beans","Gustav"
9,2014-01-16 08:00:00,36.06963816,24.87020081,"U-Pump","Gustav"
9,2014-01-13 08:00:00,36.07015708,24.8685735,"U-Pump","Gustav"
9,2014-01-13 08:00:00,36.08178171,24.85093042,"Bean There Done That","Gustav"
9,2014-01-15 12:00:00,36.07666136,24.8588514,"Albert's Fine Clothing","Gustav"
9,2014-01-09 17:00:00,36.0696223,24.87127697,"U-Pump","Gustav"
9,2014-01-17 17:00:00,36.06962128,24.87129295,"U-Pump","Gustav"
9,2014-01-06 17:00:00,36.06702847,24.87638346,"Jack's Magical Beans","Gustav"
9,2014-01-14 07:00:00,36.08172151,24.85096061,"Bean There Done That","Gustav"
9,2014-01-17 20:00:00,36.07667185,24.85761344,"Albert's Fine Clothing","Gustav"
9,2014-01-16 17:00:00,36.06962007,24.87136018,"U-Pump","Gustav"
9,2014-01-18 15:00:00,36.06368824,24.88696006,"Hallowed Grounds","Gustav"
9,2014-01-07 07:00:00,36.0828157,24.85352654,"Bean There Done That","Gustav"
9,2014-01-18 15:00:00,36.05525859,24.90099879,"Katerina's Cafe","Gustav"
9,2014-01-08 12:00:00,36.05441851,24.89989829,"Katerina's Cafe","Gustav"
9,2014-01-14 12:00:00,36.05576983,24.87398888,"Ouzeri Elian","Gustav"
9,2014-01-09 08:00:00,36.07016332,24.86856668,"U-Pump","Gustav"
9,2014-01-15 20:00:00,36.0766547,24.85761629,"Albert's Fine Clothing","Gustav"
9,2014-01-10 13:00:00,36.05194855,24.87130865,"Ouzeri Elian","Gustav"
9,2014-01-10 07:00:00,36.08278325,24.85352927,"Bean There Done That","Gustav"
9,2014-01-10 08:00:00,36.06944278,24.87305863,"Jack's Magical Beans","Gustav"
9,2014-01-08 17:00:00,36.066985,24.87634632,"Jack's Magical Beans","Gustav"
9,2014-01-15 08:00:00,36.08175404,24.85087567,"Bean There Done That","Gustav"
9,2014-01-08 17:00:00,36.06962583,24.8712604,"U-Pump","Gustav"
9,2014-01-07 13:00:00,36.06297958,24.85612439,"General Grocer","Gustav"
9,2014-01-15 12:00:00,36.06962298,24.87136649,"U-Pump","Gustav"
9,2014-01-15 08:00:00,36.06964678,24.87142213,"Jack's Magical Beans","Gustav"
9,2014-01-18 13:00:00,36.06453639,24.88234348,"Hallowed Grounds","Gustav"
9,2014-01-13 08:00:00,36.06962397,24.87145215,"Jack's Magical Beans","Gustav"
9,2014-01-16 08:00:00,36.06961609,24.87138663,"Jack's Magical Beans","Gustav"
9,2014-01-15 07:00:00,36.08273671,24.85347882,"Bean There Done That","Gustav"
9,2014-01-06 13:00:00,36.0766893,24.85762081,"Albert's Fine Clothing","Gustav"
9,2014-01-15 12:00:00,36.06694176,24.87639504,"Jack's Magical Beans","Gustav"
9,2014-01-06 12:00:00,36.06700648,24.87633536,"Jack's Magical Beans","Gustav"
9,2014-01-17 12:00:00,36.0696274,24.87135612,"U-Pump","Gustav"
9,2014-01-06 12:00:00,36.06963597,24.87136818,"U-Pump","Gustav"
9,2014-01-19 20:00:00,36.07667975,24.85757199,"Albert's Fine Clothing","Gustav"
9,2014-01-07 08:00:00,36.06962457,24.87145432,"Jack's Magical Beans","Gustav"
9,2014-01-18 20:00:00,36.07668934,24.85760288,"Albert's Fine Clothing","Gustav"
9,2014-01-15 17:00:00,36.06961886,24.87136617,"U-Pump","Gustav"
9,2014-01-10 17:00:00,36.0696232,24.87127045,"U-Pump","Gustav"
9,2014-01-17 08:00:00,36.06963415,24.8714241,"Jack's Magical Beans","Gustav"
9,2014-01-13 14:00:00,36.05194056,24.87122942,"Ouzeri Elian","Gustav"
9,2014-01-06 08:00:00,36.08172065,24.85095443,"Bean There Done That","Gustav"
9,2014-01-07 12:00:00,36.06212639,24.85508819,"Roberts and Sons","Gustav"
9,2014-01-14 08:00:00,36.0694319,24.87317943,"Jack's Magical Beans","Gustav"
9,2014-01-08 13:00:00,36.05442391,24.89986767,"Katerina's Cafe","Gustav"
9,2014-01-06 08:00:00,36.07017782,24.86857327,"U-Pump","Gustav"
9,2014-01-07 17:00:00,36.06962141,24.86909105,"U-Pump","Gustav"
9,2014-01-18 13:00:00,36.06962938,24.87162558,"Jack's Magical Beans","Gustav"
9,2014-01-10 17:00:00,36.06707099,24.87633951,"Jack's Magical Beans","Gustav"
9,2014-01-07 12:00:00,36.05574527,24.87391951,"Ouzeri Elian","Gustav"
9,2014-01-09 08:00:00,36.08176135,24.85092749,"Bean There Done That","Gustav"
9,2014-01-15 08:00:00,36.07016917,24.86858114,"U-Pump","Gustav"
9,2014-01-11 19:00:00,36.07666615,24.85759434,"Albert's Fine Clothing","Gustav"
9,2014-01-17 17:00:00,36.0669774,24.87634622,"Jack's Magical Beans","Gustav"
9,2014-01-18 12:00:00,36.07811335,24.85546243,"Albert's Fine Clothing","Gustav"
9,2014-01-09 12:00:00,36.05445023,24.89991032,"Katerina's Cafe","Gustav"
9,2014-01-16 12:00:00,36.05527689,24.90208806,"Brew've Been Served","Gustav"
9,2014-01-18 18:00:00,36.07811242,24.85542378,"Albert's Fine Clothing","Gustav"
9,2014-01-18 13:00:00,36.0567658,24.89636698,"Katerina's Cafe","Gustav"
9,2014-01-10 12:00:00,36.0510271,24.87398039,"Ouzeri Elian","Gustav"
9,2014-01-06 19:00:00,36.07807042,24.85547514,"Albert's Fine Clothing","Gustav"
9,2014-01-09 17:00:00,36.06713107,24.87636738,"Jack's Magical Beans","Gustav"
9,2014-01-15 13:00:00,36.07017908,24.86859067,"U-Pump","Gustav"
9,2014-01-08 08:00:00,36.08179062,24.85089206,"Bean There Done That","Gustav"
